set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
1.0,5.75,1.82,0.343,-0.172,7.5,0.11198989980249839,0.0052931444,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,22.5,0.12383365160057262,0.0045757634,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,37.5,0.11200703677920684,0.0044637765,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,52.5,0.09520465199929448,0.0040087737,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,67.5,0.08043759940982129,0.0034390285,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,82.5,0.08245662637019888,0.0031665938,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,97.5,0.07003676886816038,0.0030466442,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,112.5,0.05641216490339341,0.0027823683,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,127.5,0.04941287429644036,0.0025670244,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,142.5,0.049712253952162215,0.0025004242,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,157.5,0.04764836632650368,0.0023880196,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,172.5,0.0490540789169085,0.002300611,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,187.5,0.040453541264814645,0.0022909287,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,202.5,0.047144063999857086,0.0022400098,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,217.5,0.0516407385998473,0.002489985,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,232.5,0.048245621065240565,0.0025579329,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,247.5,0.05938055321859316,0.0027712078,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,262.5,0.06807227622907908,0.0029948058,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,277.5,0.07518353568678646,0.0032392866,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,292.5,0.09052027890777863,0.003583936,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,307.5,0.08813622374426992,0.003782994,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,322.5,0.09860384437107336,0.0042187353,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,337.5,0.11531380673216542,0.0048275455,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
1.0,5.75,1.82,0.343,-0.172,352.5,0.11363842062103424,0.0050722463,-0.9924041423103456,-0.31,-0.39627248873223386,0.01776132024921348
2.0,5.75,1.933,0.368,-0.232,7.5,0.075514850564664,0.0053620655,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,22.5,0.08027188292634564,0.004993249,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,37.5,0.07422202154158265,0.0043199304,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,52.5,0.06129772804898455,0.0032630938,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,67.5,0.05352088305192195,0.0030582028,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,82.5,0.043884763218207314,0.0028351557,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,97.5,0.0404433276594061,0.00250218,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,112.5,0.036519025265012314,0.0022651802,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,127.5,0.031829234306632655,0.0020636518,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,142.5,0.030881233411189906,0.0018253224,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,157.5,0.02865099392664321,0.0017085407,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,172.5,0.028854942232134154,0.0017714825,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,187.5,0.029636494832953657,0.0017264448,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,202.5,0.02972200616954146,0.0016558009,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,217.5,0.02764419242624175,0.0018580798,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,232.5,0.03005563774028397,0.002081842,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,247.5,0.03498407280175909,0.0022651795,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,262.5,0.03838732036944935,0.0024838634,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
2.0,5.75,1.933,0.368,-0.232,277.5,0.05184126280158165,0.0029200239,-1.2327545994409101,-0.31,-0.3427865803792093,0.012829166550745646
