,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,AbsRes_ReH,AbsRes_ReE,AbsRes_ReHt,AbsRes_dvcs
21,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,322.5,0.1081741452217102,0.0041999998502433,-0.6452677249908447,-0.28733858466148376,-0.3606041669845581,0.01620492711663246,0.34713641731950085,0.022661415338516233,0.0356683217476757,0.001556393132580939
22,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,337.5,0.11772044003009796,0.0045599997974932,-0.6452677249908447,-0.28733858466148376,-0.3606041669845581,0.01620492711663246,0.34713641731950085,0.022661415338516233,0.0356683217476757,0.001556393132580939
23,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,352.5,0.12318599224090576,0.0048000002279877,-0.6452677249908447,-0.28733858466148376,-0.3606041669845581,0.01620492711663246,0.34713641731950085,0.022661415338516233,0.0356683217476757,0.001556393132580939
24,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,7.5,0.08685722947120667,0.005040000192821,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
25,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,22.5,0.08156778663396835,0.0044399998150765,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
26,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,37.5,0.07280512899160385,0.0038399999029934,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
27,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,52.5,0.06292857229709625,0.0035999999381601,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
28,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,67.5,0.053681328892707825,0.0032399999909102,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
29,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,82.5,0.045896902680397034,0.0028800000436604,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
30,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,97.5,0.03975585848093033,0.0025200000964105,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
31,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,112.5,0.035120099782943726,0.0024000001139938,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
32,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,127.5,0.031754061579704285,0.0021599999163299,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
33,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,142.5,0.029432468116283417,0.0020399999339133,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
34,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,157.5,0.02798037976026535,0.0020399999339133,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
35,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,172.5,0.02728257142007351,0.0019199999514967,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
36,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,187.5,0.02728257142007351,0.0019199999514967,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
37,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,202.5,0.02798037976026535,0.0020399999339133,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
38,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,217.5,0.029432468116283417,0.0020399999339133,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.03175405412912369,0.0021599999163299,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.03512008488178253,0.0024000001139938,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.03975585848093033,0.0025200000964105,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.04589689150452614,0.0027600000612437,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.053681328892707825,0.0031200000084936,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.06292857229709625,0.0033599999733269,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.07280512154102325,0.0038399999029934,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.08156778663396835,0.0045599997974932,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
47,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,352.5,0.08685722947120667,0.005040000192821,-0.6837760210037231,-0.3045141398906708,-0.37862393260002136,0.012045695446431637,0.5489785784371868,0.005485860109329221,0.03583735222081208,0.0007834711043139628
48,5.75,1.96399998664856,0.375,-0.277999997138977,7.5,0.07898630201816559,0.0067199999466538,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
49,5.75,1.96399998664856,0.375,-0.277999997138977,22.5,0.07272038608789444,0.0054000001400709,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
50,5.75,1.96399998664856,0.375,-0.277999997138977,37.5,0.06291713565587997,0.0045599997974932,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
51,5.75,1.96399998664856,0.375,-0.277999997138977,52.5,0.05267643183469772,0.0038399999029934,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
52,5.75,1.96399998664856,0.375,-0.277999997138977,67.5,0.04381459951400757,0.0033599999733269,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
53,5.75,1.96399998664856,0.375,-0.277999997138977,82.5,0.036870457231998444,0.003000000026077,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
54,5.75,1.96399998664856,0.375,-0.277999997138977,97.5,0.03171329200267792,0.0026400000788271,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
55,5.75,1.96399998664856,0.375,-0.277999997138977,112.5,0.02800404094159603,0.0025200000964105,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
56,5.75,1.96399998664856,0.375,-0.277999997138977,127.5,0.025408964604139328,0.0021599999163299,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
57,5.75,1.96399998664856,0.375,-0.277999997138977,142.5,0.023667121306061745,0.0020399999339133,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
58,5.75,1.96399998664856,0.375,-0.277999997138977,157.5,0.022597558796405792,0.0020399999339133,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
59,5.75,1.96399998664856,0.375,-0.277999997138977,172.5,0.02208903804421425,0.0020399999339133,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
60,5.75,1.96399998664856,0.375,-0.277999997138977,187.5,0.02208903804421425,0.0020399999339133,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
61,5.75,1.96399998664856,0.375,-0.277999997138977,202.5,0.02259756065905094,0.0019199999514967,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
62,5.75,1.96399998664856,0.375,-0.277999997138977,217.5,0.023667119443416595,0.0021599999163299,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
63,5.75,1.96399998664856,0.375,-0.277999997138977,232.5,0.02540895901620388,0.0022799998987466,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
64,5.75,1.96399998664856,0.375,-0.277999997138977,247.5,0.028004031628370285,0.0026400000788271,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
65,5.75,1.96399998664856,0.375,-0.277999997138977,262.5,0.03171329200267792,0.0027600000612437,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
66,5.75,1.96399998664856,0.375,-0.277999997138977,277.5,0.03687044978141785,0.0028800000436604,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
67,5.75,1.96399998664856,0.375,-0.277999997138977,292.5,0.04381459951400757,0.0032399999909102,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
68,5.75,1.96399998664856,0.375,-0.277999997138977,307.5,0.05267643183469772,0.0037199999205768,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
69,5.75,1.96399998664856,0.375,-0.277999997138977,322.5,0.06291709840297699,0.0041999998502433,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
70,5.75,1.96399998664856,0.375,-0.277999997138977,337.5,0.07272038608789444,0.0054000001400709,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
71,5.75,1.96399998664856,0.375,-0.277999997138977,352.5,0.07898630201816559,0.0063599999994039,-0.6995111703872681,-0.311618834733963,-0.38417670130729675,0.011340869590640068,0.6093638276227291,0.001618834733963015,0.07885112460005944,0.0009678585812379677
72,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,7.5,0.07420021295547485,0.009239999577403,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
73,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,22.5,0.06690092384815216,0.0075599998235702,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
74,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,37.5,0.05615132674574852,0.0054000001400709,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
75,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,52.5,0.04574279114603996,0.0045599997974932,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
76,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,67.5,0.03737553581595421,0.0037199999205768,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
77,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,82.5,0.031219379976391792,0.0033599999733269,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
78,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,97.5,0.026872044429183006,0.0028800000436604,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
79,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,112.5,0.023863818496465683,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
80,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,127.5,0.02181869000196457,0.0024000001139938,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
81,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,142.5,0.02047370746731758,0.0022799998987466,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
82,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,157.5,0.019658947363495827,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
83,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,172.5,0.019274547696113586,0.0024000001139938,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
84,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,187.5,0.019274547696113586,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
85,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,202.5,0.019658945500850677,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
86,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,217.5,0.02047370746731758,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
87,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,232.5,0.02181869000196457,0.0025200000964105,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
88,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,247.5,0.023863816633820534,0.0028800000436604,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
89,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,262.5,0.02687203511595726,0.003000000026077,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
90,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,277.5,0.031219372525811195,0.0032399999909102,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
91,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,292.5,0.03737553581595421,0.0037199999205768,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
92,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,307.5,0.04574279114603996,0.0045599997974932,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
93,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,322.5,0.05615132674574852,0.0056400001049041,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
94,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,337.5,0.06690092384815216,0.0075599998235702,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
95,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,352.5,0.07420021295547485,0.0087599996477365,-0.7128258943557739,-0.31761598587036133,-0.38833174109458923,0.011223401874303818,0.6385911644152003,0.00761598587036133,0.11994395370606076,0.0030733802321087182
96,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,7.5,0.07178843766450882,0.0141599997878074,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
97,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,22.5,0.0631323903799057,0.0104400003328919,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
98,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,37.5,0.05126825347542763,0.0068399999290704,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
99,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,52.5,0.040712933987379074,0.0054000001400709,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
100,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,67.5,0.032854869961738586,0.0044399998150765,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
101,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,82.5,0.027420151978731155,0.0034799999557435,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
102,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,97.5,0.023758888244628906,0.0033599999733269,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
103,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,112.5,0.021312005817890167,0.0031200000084936,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
104,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,127.5,0.019689586013555527,0.0028800000436604,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
105,5.75,1.9989999532699585,0.3810000121593475,-0.3709999918937683,142.5,0.018640954047441483,0.0028800000436604,-0.724440336227417,-0.32287919521331787,-0.39121803641319275,0.011559219099581242,0.6459586146354177,0.012879195213317873,0.16287940252500735,0.005696007989197842
