,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,Acc_ReH,Acc_ReE,Acc_ReHt,Acc_dvcs
0,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,7.5,0.1251184195280075,0.0049200002104043,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
1,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,22.5,0.11962491273880005,0.0046799997799098,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
2,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,37.5,0.11003078520298004,0.0041999998502433,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
3,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,52.5,0.09838612377643585,0.00395999988541,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
4,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,67.5,0.08655402064323425,0.0035999999381601,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
5,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,82.5,0.07577209174633026,0.0033599999733269,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
6,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,97.5,0.06664374470710754,0.0031200000084936,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
7,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,112.5,0.05933189019560814,0.0028800000436604,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
8,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,127.5,0.053765490651130676,0.0027600000612437,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
9,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,142.5,0.04978686943650246,0.0025200000964105,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
10,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,157.5,0.04723597317934036,0.0025200000964105,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
11,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,172.5,0.04599222540855408,0.0024000001139938,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
12,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,187.5,0.04599222540855408,0.0024000001139938,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
13,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,202.5,0.04723597317934036,0.0025200000964105,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
14,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,217.5,0.049786873161792755,0.0026400000788271,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
15,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,232.5,0.053765490651130676,0.0026400000788271,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
16,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,247.5,0.05933189019560814,0.0027600000612437,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
17,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,262.5,0.06664374470710754,0.0028800000436604,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
18,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,277.5,0.07577209174633026,0.0032399999909102,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
19,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,292.5,0.08655402064323425,0.0034799999557435,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
20,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,307.5,0.09838612377643585,0.0038399999029934,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
21,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,322.5,0.11003078520298004,0.0041999998502433,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
22,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,337.5,0.11962491273880005,0.0045599997974932,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
23,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,352.5,0.1251184195280075,0.0048000002279877,-0.6379314064979553,-0.3253677189350128,-0.31127068400382996,0.017906274646520615,64.28141311591389,95.04267131128618,78.54965783762985,99.18387599979437
24,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,7.5,0.08868972957134247,0.005040000192821,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
25,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,22.5,0.08336924761533737,0.0044399998150765,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
26,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,37.5,0.0745566114783287,0.0038399999029934,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
27,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,52.5,0.06462642550468445,0.0035999999381601,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
28,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,67.5,0.05533246695995331,0.0032399999909102,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
29,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,82.5,0.047512348741292953,0.0028800000436604,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
30,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,97.5,0.04134642332792282,0.0025200000964105,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
31,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,112.5,0.03669450059533119,0.0024000001139938,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
32,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,127.5,0.033318597823381424,0.0021599999163299,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
33,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,142.5,0.030991356819868088,0.0020399999339133,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
34,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,157.5,0.02953631430864334,0.0020399999339133,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
35,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,172.5,0.028837263584136963,0.0019199999514967,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
36,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,187.5,0.028837263584136963,0.0019199999514967,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
37,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,202.5,0.02953631430864334,0.0020399999339133,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
38,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,217.5,0.030991356819868088,0.0020399999339133,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.03331859037280083,0.0021599999163299,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.03669448569417,0.0024000001139938,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.04134641960263252,0.0025200000964105,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.04751233384013176,0.0027600000612437,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.05533246695995331,0.0031200000084936,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.06462642550468445,0.0033599999733269,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.07455660402774811,0.0038399999029934,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.08336924761533737,0.0045599997974932,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
47,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,352.5,0.08868972957134247,0.005040000192821,-0.6769194602966309,-0.34400805830955505,-0.3285546898841858,0.01369177084416151,54.91112834652034,89.02965860982096,95.84817746386706,93.27622499868646
48,5.75,1.96399998664856,0.375,-0.277999997138977,7.5,0.08076215535402298,0.0067199999466538,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
49,5.75,1.96399998664856,0.375,-0.277999997138977,22.5,0.07446002215147018,0.0054000001400709,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
50,5.75,1.96399998664856,0.375,-0.277999997138977,37.5,0.06460210680961609,0.0045599997974932,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
51,5.75,1.96399998664856,0.375,-0.277999997138977,52.5,0.05430784076452255,0.0038399999029934,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
52,5.75,1.96399998664856,0.375,-0.277999997138977,67.5,0.04540394991636276,0.0033599999733269,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
53,5.75,1.96399998664856,0.375,-0.277999997138977,82.5,0.03843109309673309,0.003000000026077,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
54,5.75,1.96399998664856,0.375,-0.277999997138977,97.5,0.03325624018907547,0.0026400000788271,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
55,5.75,1.96399998664856,0.375,-0.277999997138977,112.5,0.029537079855799675,0.0025200000964105,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
56,5.75,1.96399998664856,0.375,-0.277999997138977,127.5,0.026937024667859077,0.0021599999163299,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
57,5.75,1.96399998664856,0.375,-0.277999997138977,142.5,0.025193026289343834,0.0020399999339133,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
58,5.75,1.96399998664856,0.375,-0.277999997138977,157.5,0.024122726172208786,0.0020399999339133,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
59,5.75,1.96399998664856,0.375,-0.277999997138977,172.5,0.023614030331373215,0.0020399999339133,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
60,5.75,1.96399998664856,0.375,-0.277999997138977,187.5,0.023614030331373215,0.0020399999339133,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
61,5.75,1.96399998664856,0.375,-0.277999997138977,202.5,0.024122726172208786,0.0019199999514967,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
62,5.75,1.96399998664856,0.375,-0.277999997138977,217.5,0.025193024426698685,0.0021599999163299,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
63,5.75,1.96399998664856,0.375,-0.277999997138977,232.5,0.02693701907992363,0.0022799998987466,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
64,5.75,1.96399998664856,0.375,-0.277999997138977,247.5,0.02953707054257393,0.0026400000788271,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
65,5.75,1.96399998664856,0.375,-0.277999997138977,262.5,0.03325624018907547,0.0027600000612437,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
66,5.75,1.96399998664856,0.375,-0.277999997138977,277.5,0.038431085646152496,0.0028800000436604,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
67,5.75,1.96399998664856,0.375,-0.277999997138977,292.5,0.04540394991636276,0.0032399999909102,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
68,5.75,1.96399998664856,0.375,-0.277999997138977,307.5,0.05430784076452255,0.0037199999205768,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
69,5.75,1.96399998664856,0.375,-0.277999997138977,322.5,0.0646020770072937,0.0041999998502433,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
70,5.75,1.96399998664856,0.375,-0.277999997138977,337.5,0.07446002215147018,0.0054000001400709,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
71,5.75,1.96399998664856,0.375,-0.277999997138977,352.5,0.08076215535402298,0.0063599999994039,-0.6925843954086304,-0.3514572083950043,-0.3357739746570587,0.012946724891662598,52.91447972202311,86.62670696935346,90.02756392759818,75.18836256967546
72,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,7.5,0.07591751217842102,0.009239999577403,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
73,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,22.5,0.06857793033123016,0.0075599998235702,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
74,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,37.5,0.057771507650613785,0.0054000001400709,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
75,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,52.5,0.04731212928891182,0.0045599997974932,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
76,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,67.5,0.03890880569815636,0.0037199999205768,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
77,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,82.5,0.03273061662912369,0.0033599999733269,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
78,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,97.5,0.028371457010507584,0.0028800000436604,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
79,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,112.5,0.025357842445373535,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
80,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,127.5,0.023310955613851547,0.0024000001139938,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
81,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,142.5,0.021965958178043365,0.0022799998987466,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
82,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,157.5,0.021151747554540634,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
83,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,172.5,0.020767778158187866,0.0024000001139938,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
84,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,187.5,0.020767778158187866,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
85,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,202.5,0.021151747554540634,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
86,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,217.5,0.021965958178043365,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
87,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,232.5,0.023310955613851547,0.0025200000964105,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
88,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,247.5,0.025357842445373535,0.0028800000436604,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
89,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,262.5,0.028371445834636688,0.003000000026077,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
90,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,277.5,0.03273061290383339,0.0032399999909102,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
91,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,292.5,0.03890880569815636,0.0037199999205768,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
92,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,307.5,0.04731212928891182,0.0045599997974932,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
93,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,322.5,0.057771507650613785,0.0056400001049041,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
94,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,337.5,0.06857793033123016,0.0075599998235702,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
95,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,352.5,0.07591749727725983,0.0087599996477365,-0.7056540250778198,-0.3576827347278595,-0.3419457674026489,0.012785964645445347,52.21585893843653,84.61847266843242,72.59265008670641,43.11741481459897
