,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,Acc_ReH,Acc_ReE,Acc_ReHt,Acc_dvcs
0,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,7.5,0.1356472671031952,0.0049200002104043,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
1,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,22.5,0.1300831437110901,0.0046799997799098,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
2,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,37.5,0.12036771327257156,0.0041999998502433,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
3,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,52.5,0.10857995599508286,0.00395999988541,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
4,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,67.5,0.09660809487104416,0.0035999999381601,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
5,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,82.5,0.08570501208305359,0.0033599999733269,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
6,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,97.5,0.076479971408844,0.0031200000084936,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
7,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,112.5,0.06909553706645966,0.0028800000436604,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
8,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,127.5,0.06347745656967163,0.0027600000612437,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
9,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,142.5,0.05946416035294533,0.0025200000964105,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
10,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,157.5,0.056892164051532745,0.0025200000964105,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
11,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,172.5,0.05563848093152046,0.0024000001139938,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
12,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,187.5,0.05563848093152046,0.0024000001139938,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
13,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,202.5,0.05689216032624245,0.0025200000964105,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
14,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,217.5,0.05946416035294533,0.0026400000788271,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
15,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,232.5,0.06347745656967163,0.0026400000788271,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
16,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,247.5,0.06909553706645966,0.0027600000612437,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
17,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,262.5,0.076479971408844,0.0028800000436604,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
18,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,277.5,0.08570501208305359,0.0032399999909102,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
19,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,292.5,0.09660809487104416,0.0034799999557435,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
20,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,307.5,0.10857995599508286,0.0038399999029934,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
21,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,322.5,0.12036771327257156,0.0041999998502433,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
22,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,337.5,0.1300831437110901,0.0045599997974932,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
23,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,352.5,0.1356472671031952,0.0048000002279877,-0.5882565379142761,-0.36478644609451294,-0.26496362686157227,0.02765653282403946,59.27590513122989,82.32695287273776,66.86399747538655,44.287854528920555
24,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,7.5,0.09872736781835556,0.005040000192821,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
25,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,22.5,0.0933186337351799,0.0044399998150765,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
26,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,37.5,0.08436314761638641,0.0038399999029934,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
27,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,52.5,0.07427820563316345,0.0035999999381601,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
28,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,67.5,0.06484732776880264,0.0032399999909102,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
29,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,82.5,0.056920185685157776,0.0028800000436604,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
30,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,97.5,0.05067715793848038,0.0025200000964105,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
31,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,112.5,0.04597282409667969,0.0024000001139938,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
32,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,127.5,0.04256293922662735,0.0021599999163299,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
33,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,142.5,0.04021475836634636,0.0020399999339133,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
34,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,157.5,0.03874784708023071,0.0020399999339133,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
35,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,172.5,0.03804347291588783,0.0019199999514967,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
36,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,187.5,0.03804347291588783,0.0019199999514967,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
37,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,202.5,0.03874784708023071,0.0020399999339133,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
38,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,217.5,0.04021475836634636,0.0020399999339133,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.04256293177604675,0.0021599999163299,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.045972809195518494,0.0024000001139938,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.05067715793848038,0.0025200000964105,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.05692017078399658,0.0027600000612437,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.06484732776880264,0.0031200000084936,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.07427820563316345,0.0033599999733269,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.08436314761638641,0.0038399999029934,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.0933186411857605,0.0045599997974932,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
47,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,352.5,0.09872736036777496,0.005040000192821,-0.6212154030799866,-0.38545435667037964,-0.27864375710487366,0.02301771007478237,50.39246281147325,75.65988494503883,81.28782544422324,20.582966292189585
48,5.75,1.96399998664856,0.375,-0.277999997138977,7.5,0.09058821946382523,0.0067199999466538,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
49,5.75,1.96399998664856,0.375,-0.277999997138977,22.5,0.08417142182588577,0.0054000001400709,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
50,5.75,1.96399998664856,0.375,-0.277999997138977,37.5,0.07413919270038605,0.0045599997974932,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
51,5.75,1.96399998664856,0.375,-0.277999997138977,52.5,0.06367170810699463,0.0038399999029934,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
52,5.75,1.96399998664856,0.375,-0.277999997138977,67.5,0.05462859570980072,0.0033599999733269,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
53,5.75,1.96399998664856,0.375,-0.277999997138977,82.5,0.04755699634552002,0.003000000026077,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
54,5.75,1.96399998664856,0.375,-0.277999997138977,97.5,0.042317550629377365,0.0026400000788271,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
55,5.75,1.96399998664856,0.375,-0.277999997138977,112.5,0.03855854272842407,0.0025200000964105,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
56,5.75,1.96399998664856,0.375,-0.277999997138977,127.5,0.03593512251973152,0.0021599999163299,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
57,5.75,1.96399998664856,0.375,-0.277999997138977,142.5,0.03417813405394554,0.0020399999339133,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
58,5.75,1.96399998664856,0.375,-0.277999997138977,157.5,0.033101167529821396,0.0020399999339133,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
59,5.75,1.96399998664856,0.375,-0.277999997138977,172.5,0.03258970007300377,0.0020399999339133,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
60,5.75,1.96399998664856,0.375,-0.277999997138977,187.5,0.03258970007300377,0.0020399999339133,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
61,5.75,1.96399998664856,0.375,-0.277999997138977,202.5,0.033101167529821396,0.0019199999514967,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
62,5.75,1.96399998664856,0.375,-0.277999997138977,217.5,0.03417813032865524,0.0021599999163299,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
63,5.75,1.96399998664856,0.375,-0.277999997138977,232.5,0.035935115069150925,0.0022799998987466,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
64,5.75,1.96399998664856,0.375,-0.277999997138977,247.5,0.038558535277843475,0.0026400000788271,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
65,5.75,1.96399998664856,0.375,-0.277999997138977,262.5,0.04231754690408707,0.0027600000612437,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
66,5.75,1.96399998664856,0.375,-0.277999997138977,277.5,0.04755698889493942,0.0028800000436604,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
67,5.75,1.96399998664856,0.375,-0.277999997138977,292.5,0.05462859570980072,0.0032399999909102,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
68,5.75,1.96399998664856,0.375,-0.277999997138977,307.5,0.06367170810699463,0.0037199999205768,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
69,5.75,1.96399998664856,0.375,-0.277999997138977,322.5,0.07413915544748306,0.0041999998502433,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
70,5.75,1.96399998664856,0.375,-0.277999997138977,337.5,0.08417142182588577,0.0054000001400709,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
71,5.75,1.96399998664856,0.375,-0.277999997138977,352.5,0.09058821946382523,0.0063599999994039,-0.6339741945266724,-0.3926352858543396,-0.28366896510124207,0.02205243520438671,48.43657304865335,73.34345617601949,92.90704308510624,0.0
72,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,7.5,0.0855734646320343,0.009239999577403,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
73,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,22.5,0.07809168845415115,0.0075599998235702,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
74,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,37.5,0.06708282977342606,0.0054000001400709,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
75,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,52.5,0.05643894523382187,0.0045599997974932,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
76,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,67.5,0.047900281846523285,0.0037199999205768,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
77,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,82.5,0.0416344553232193,0.0033599999733269,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
78,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,97.5,0.03722303360700607,0.0028800000436604,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
79,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,112.5,0.03418029472231865,0.0025200000964105,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
80,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,127.5,0.03211826831102371,0.0024000001139938,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
81,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,142.5,0.03076605498790741,0.0022799998987466,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
82,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,157.5,0.029948780313134193,0.0025200000964105,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
83,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,172.5,0.02956375852227211,0.0024000001139938,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
84,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,187.5,0.02956375852227211,0.0025200000964105,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
85,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,202.5,0.029948778450489044,0.0025200000964105,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
86,5.75,1.9859999418258667,0.3790000081062317,-0.3230000138282776,217.5,0.03076605498790741,0.0025200000964105,-0.6444867849349976,-0.39828819036483765,-0.2877272069454193,0.021712297573685646,47.68970324535613,71.51993859198785,92.79422519740275,0.0
