,k,QQ,x_b,t,phi_x,F,errF,dvcs
0,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,7.5,0.11978371596747397,0.0049200002104043,0.0177613202492134
1,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,22.5,0.10994719471740057,0.0046799997799098,0.0177613202492134
2,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,37.5,0.11180437946160972,0.0041999998502433,0.0177613202492134
3,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,52.5,0.09129110925892034,0.00395999988541,0.0177613202492134
4,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,67.5,0.08493840564259482,0.0035999999381601,0.0177613202492134
5,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,82.5,0.07765946090418827,0.0033599999733269,0.0177613202492134
6,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,97.5,0.061461841431306334,0.0031200000084936,0.0177613202492134
7,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,112.5,0.05724601114904111,0.0028800000436604,0.0177613202492134
8,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,127.5,0.05225998464084504,0.0027600000612437,0.0177613202492134
9,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,142.5,0.04782338085665252,0.0025200000964105,0.0177613202492134
10,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,157.5,0.04802185613618841,0.0025200000964105,0.0177613202492134
11,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,172.5,0.043002329980390115,0.0024000001139938,0.0177613202492134
12,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,187.5,0.04482708837658074,0.0024000001139938,0.0177613202492134
13,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,202.5,0.04936267076139176,0.0025200000964105,0.0177613202492134
14,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,217.5,0.04973069510169165,0.0026400000788271,0.0177613202492134
15,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,232.5,0.05630366219061611,0.0026400000788271,0.0177613202492134
16,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,247.5,0.055287000679336194,0.0027600000612437,0.0177613202492134
17,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,262.5,0.06855890831720454,0.0028800000436604,0.0177613202492134
18,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,277.5,0.07635316672184232,0.0032399999909102,0.0177613202492134
19,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,292.5,0.08883571700608164,0.0034799999557435,0.0177613202492134
20,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,307.5,0.09331385640509879,0.0038399999029934,0.0177613202492134
21,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,322.5,0.10861742136047522,0.0041999998502433,0.0177613202492134
22,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,337.5,0.1102024204969704,0.0045599997974932,0.0177613202492134
23,5.75,1.8200000524520876,0.3429999947547912,-0.1720000058412552,352.5,0.12020297208451174,0.0048000002279877,0.0177613202492134
24,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,7.5,0.07783936207962591,0.005040000192821,0.0128291665507456
25,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,22.5,0.07540568450894712,0.0044399998150765,0.0128291665507456
26,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,37.5,0.07154841294257466,0.0038399999029934,0.0128291665507456
27,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,52.5,0.05854634596931038,0.0035999999381601,0.0128291665507456
28,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,67.5,0.05439088403319715,0.0032399999909102,0.0128291665507456
29,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,82.5,0.05237347575168781,0.0028800000436604,0.0128291665507456
30,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,97.5,0.040707430961327215,0.0025200000964105,0.0128291665507456
31,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,112.5,0.036715270851277536,0.0024000001139938,0.0128291665507456
32,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,127.5,0.03870493452223625,0.0021599999163299,0.0128291665507456
33,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,142.5,0.031185419022068037,0.0020399999339133,0.0128291665507456
34,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,157.5,0.026137369176647423,0.0020399999339133,0.0128291665507456
35,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,172.5,0.02920574686341231,0.0019199999514967,0.0128291665507456
36,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,187.5,0.02698396306438692,0.0019199999514967,0.0128291665507456
37,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,202.5,0.030588172854546222,0.0020399999339133,0.0128291665507456
38,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,217.5,0.02879181728393193,0.0020399999339133,0.0128291665507456
39,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,232.5,0.03632603285029966,0.0021599999163299,0.0128291665507456
40,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,247.5,0.03296178232697919,0.0024000001139938,0.0128291665507456
41,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,262.5,0.0410472722109617,0.0025200000964105,0.0128291665507456
42,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,277.5,0.045156997914784065,0.0027600000612437,0.0128291665507456
43,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,292.5,0.05279285640801919,0.0031200000084936,0.0128291665507456
44,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,307.5,0.054350652148013906,0.0033599999733269,0.0128291665507456
45,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,322.5,0.07400784740392309,0.0038399999029934,0.0128291665507456
46,5.75,1.932999968528748,0.3680000007152557,-0.2319999933242797,337.5,0.07510926103095326,0.0045599997974932,0.0128291665507456
